index,critic_score,user_score,rating,year
12168,70.0,8.9,E,2004.0
12170,,1.8,T,2008.0
12171,,,E10+,2014.0
12176,49.0,6.5,T,2010.0
12177,,,,2010.0
12179,70.0,,T,2008.0
12180,65.0,7.2,E,2009.0
12182,,,E,2005.0
12183,,,E,2008.0
12187,71.0,8.7,E,2007.0
12194,63.0,7.6,T,2006.0
12195,,7.3,M,2014.0
12201,,,E,2003.0
12202,,,E10+,2011.0
12203,,,E,2009.0
12204,85.0,8.0,T,2007.0
12205,57.0,8.6,E,2002.0
12206,59.0,,E10+,2008.0
12208,84.0,7.8,E,2010.0
12209,,,E,2010.0
12211,,,E10+,2010.0
12212,84.0,8.6,T,1998.0
12213,,,E,2009.0
12214,72.0,7.4,M,2013.0
12217,50.0,,E,2002.0
12218,55.0,,E,2012.0
12219,,,E,2010.0
12221,56.0,4.5,T,2012.0
12223,,,E,2005.0
12227,71.0,8.7,E,2007.0
12229,,8.8,T,2004.0
12231,,6.3,T,2015.0
12233,,7.0,E10+,2014.0
12234,85.0,7.5,M,2012.0
12235,,,E,2011.0
12240,80.0,,E10+,2005.0
12241,48.0,6.1,T,2006.0
12248,,,E,2009.0
12255,,,E,2007.0
12256,55.0,,E,2002.0
12260,57.0,,E,2002.0
12261,75.0,,E,2008.0
12262,66.0,,E10+,2009.0
12265,,,E,2015.0
12267,,,E,2011.0
12276,74.0,8.1,T,2013.0
12277,66.0,,E,2001.0
12278,58.0,,E10+,2007.0
12285,57.0,,T,2005.0
12286,67.0,7.7,M,2014.0
12287,66.0,,E,2002.0
12290,,8.5,E,2011.0
12293,61.0,,T,2009.0
12295,,,E,2013.0
12296,74.0,,T,2002.0
12298,53.0,,T,2010.0
12299,66.0,,E,
12301,58.0,7.5,T,2007.0
12302,73.0,,T,2000.0
12304,,,T,2011.0
12307,,6.0,T,2008.0
12308,,,E,2010.0
12309,72.0,9.0,E,2005.0
12315,63.0,,E,2003.0
12320,,,E,2008.0
12327,,,T,2009.0
12328,75.0,6.9,M,2015.0
12331,65.0,,E,2008.0
12335,69.0,,E,2005.0
12337,77.0,,,
12339,,,E,2009.0
12340,60.0,,E,2009.0
12342,49.0,,E,2002.0
12344,46.0,5.8,E10+,2007.0
12349,61.0,,E,2005.0
12353,58.0,8.1,E,2007.0
12354,66.0,,E,2011.0
12362,,,E,2007.0
12364,83.0,8.7,M,2015.0
12366,65.0,,E10+,2008.0
12367,48.0,5.8,T,2004.0
12369,79.0,8.0,T,2002.0
12372,57.0,4.5,T,2003.0
12374,,,E,2010.0
12376,61.0,,E,2004.0
12378,55.0,,T,2008.0
12379,67.0,8.2,E10+,2007.0
12383,79.0,8.2,M,2002.0
12384,,4.6,E10+,2014.0
12385,,,E,2011.0
12387,,6.7,T,2016.0
12394,87.0,8.6,E10+,2006.0
12396,57.0,,E,2010.0
12401,82.0,5.8,,2014.0
12402,,,E,2011.0
12408,68.0,,E,2004.0
12411,,3.5,E10+,2015.0
12413,,,E,2011.0
12414,74.0,8.8,E10+,2015.0
12415,66.0,,E,2008.0
12416,,,,2015.0
12419,,,E,2001.0
12424,,,E,2010.0
12426,40.0,,E,2008.0
12427,,,T,2007.0
12428,73.0,6.6,T,2012.0
12431,47.0,,E,2005.0
12436,62.0,6.8,E,2002.0
12437,94.0,9.4,M,1998.0
12438,57.0,,E,2000.0
12439,,,E10+,2012.0
12440,,6.8,E10+,2014.0
12441,,,E,2008.0
12442,38.0,,T,2004.0
12443,,,E,2011.0
12444,75.0,8.1,T,2012.0
12446,55.0,,E,2005.0
12448,65.0,,E,2002.0
12450,27.0,,E10+,2007.0
12452,,,E,2014.0
12454,54.0,,E10+,2009.0
12460,85.0,8.4,T,2005.0
12463,51.0,4.7,M,2015.0
12464,,7.7,T,2009.0
12469,67.0,7.4,T,2005.0
12470,38.0,4.8,T,2014.0
12471,52.0,6.7,E,2003.0
12472,59.0,,T,2001.0
12473,65.0,8.1,T,2001.0
12474,,,E,2009.0
12475,,,E,2011.0
12477,,,E,2010.0
12478,59.0,6.5,E,2005.0
12479,61.0,,E,2003.0
12480,,,E,2010.0
12481,74.0,8.1,T,2009.0
12484,69.0,8.2,T,2006.0
12487,,,E,2010.0
12489,65.0,,E,2009.0
12492,,,E,2007.0
12493,,,,2016.0
12494,,,E,2008.0
12495,73.0,8.8,T,2002.0
12496,,,E,2009.0
12497,77.0,7.5,E,2013.0
12500,55.0,8.7,T,2003.0
12504,96.0,8.8,M,2001.0
12505,68.0,7.0,E,2006.0
12508,55.0,,E,2002.0
12509,63.0,8.0,E10+,2008.0
12510,66.0,,E,2008.0
12513,,,E10+,2010.0
12516,77.0,6.1,M,2016.0
12517,63.0,,T,2003.0
12523,73.0,7.2,E10+,2008.0
12525,,8.2,E,2011.0
12526,65.0,,T,2009.0
12532,,,E,2010.0
12534,74.0,7.5,E10+,2016.0
12539,,5.7,E10+,2014.0
12541,72.0,10.0,E,
12542,51.0,,T,2007.0
12545,,7.2,T,2012.0
12547,,,T,2007.0
12549,,,E,2011.0
12550,,,E,2010.0
12554,93.0,9.2,E,2001.0
12560,,5.8,E,2000.0
12562,99.0,9.1,E,1998.0
12563,66.0,,,
12566,65.0,,E,2002.0
12567,,8.7,T,2016.0
12570,,7.8,E,2007.0
12573,36.0,,E,2004.0
12574,,,E,2005.0
12575,63.0,6.7,E10+,2015.0
12576,70.0,,E,2007.0
12577,,,E,2008.0
12578,,,E,2009.0
12579,72.0,6.7,,2012.0
12580,,,E,2010.0
12581,,,E,2011.0
12583,70.0,,E,2008.0
12584,54.0,,T,2005.0
12588,61.0,,E,2008.0
12591,,3.4,T,2015.0
12592,33.0,,E10+,2007.0
12595,,,E,2008.0
12596,,,E,2004.0
12601,72.0,,E,2008.0
12602,,,E,2005.0
12605,62.0,8.6,E10+,2006.0
12613,63.0,6.8,E,2006.0
12616,70.0,8.5,M,2004.0
12619,71.0,3.8,E,2005.0
12622,78.0,7.5,M,2016.0
12624,80.0,,E,2002.0
12626,,8.0,E,2003.0
12628,44.0,,T,2005.0
12630,,,E10+,2013.0
12632,91.0,8.9,E,2013.0
12634,,,E,2010.0
12635,59.0,,E,2016.0
12640,,,E,2010.0
12643,63.0,8.8,T,2007.0
12644,77.0,,E,2004.0
12646,77.0,7.7,E10+,2006.0
12648,79.0,,,2010.0
12650,69.0,5.8,M,2012.0
12654,61.0,4.4,T,2008.0
12655,65.0,,E,2005.0
12660,,,E,2010.0
12662,,,E,2011.0
12667,38.0,3.2,E,2008.0
12670,,,T,2016.0
12672,,7.9,T,2010.0
12673,47.0,4.9,E,2005.0
12674,53.0,10.0,E10+,2011.0
12676,60.0,8.4,,2015.0
12686,,,E,2009.0
12689,55.0,,E,2002.0
12691,71.0,,E10+,2006.0
12693,60.0,,E,2010.0
12694,48.0,,E10+,2009.0
12695,,,E10+,2009.0
12696,,,E,2008.0
12697,75.0,7.5,E,2007.0
12706,61.0,,E,2007.0
12710,,,E,2008.0
12711,,,E,2008.0
12712,,8.2,T,2013.0
12718,47.0,,E,2010.0
12720,58.0,6.8,T,2014.0
12722,,,T,2016.0
12723,76.0,8.3,E,2001.0
12725,27.0,,E,2000.0
12730,50.0,,T,2003.0
12732,71.0,9.0,E,2003.0
12739,,,E,2010.0
12740,88.0,8.9,E10+,2009.0
12744,77.0,6.6,E,2007.0
12745,,,E,2011.0
12749,59.0,,T,2001.0
12750,79.0,6.7,T,2001.0
12752,,6.8,E,2006.0
12754,63.0,5.7,E,2006.0
12755,67.0,,T,2001.0
12757,70.0,,E,2008.0
12761,71.0,5.7,M,2015.0
12763,,6.5,M,2014.0
12765,,,E,2010.0
12766,,,E,2015.0
12768,,,T,2010.0
12774,,,E,2009.0
12780,83.0,9.0,T,2004.0
12781,70.0,,T,2002.0
12784,54.0,3.6,M,2006.0
12785,,,E,2005.0
12790,,,E10+,2010.0
12796,,,E,2010.0
12797,72.0,6.3,E,2000.0
12798,68.0,,E,2007.0
12799,69.0,8.5,E,2005.0
12800,,,E,2008.0
12801,75.0,7.5,E,2005.0
12802,77.0,7.4,M,2000.0
12804,67.0,,E,2002.0
12805,,,E,2009.0
12806,62.0,,E,2002.0
12809,,,E,2011.0
12810,34.0,,E,2000.0
12814,53.0,9.0,E,2002.0
12816,,,E,2009.0
12817,,5.0,E,2015.0
12818,67.0,5.3,E,2011.0
12819,37.0,,E,2004.0
12821,,,T,2016.0
12824,80.0,8.2,T,2015.0
12826,71.0,8.7,E,2007.0
12827,,,E,2007.0
12833,76.0,,T,1998.0
12835,54.0,,M,2012.0
12836,80.0,8.2,T,2015.0
12838,60.0,,E10+,2008.0
12841,68.0,,T,2003.0
12848,59.0,6.0,E,2008.0
12849,48.0,,T,2002.0
12850,53.0,,E,2000.0
12851,53.0,8.0,E,2004.0
12855,66.0,,E10+,2006.0
12859,67.0,,E,2009.0
12862,42.0,,E10+,2009.0
12865,75.0,,E,2002.0
12866,60.0,8.8,E,2002.0
12874,,8.8,M,1999.0
12877,,,E,2010.0
12878,,,E,2010.0
12879,,,E,2010.0
12880,,,E10+,2012.0
12883,,8.7,T,2004.0
12886,72.0,8.9,E10+,2007.0
12887,70.0,,E,2002.0
12888,53.0,,E,2001.0
12889,58.0,,E,2006.0
12891,83.0,6.9,,2016.0
12893,,,E,2008.0
12895,,,T,2009.0
12896,57.0,6.0,T,2011.0
12900,66.0,,E,2009.0
12901,71.0,10.0,M,2002.0
12902,66.0,8.7,T,2008.0
12903,30.0,0.6,E10+,2016.0
12906,64.0,,E,2004.0
12907,55.0,,T,2003.0
12913,50.0,,E,2002.0
12915,,,,2015.0
12916,65.0,,E,2004.0
12917,76.0,,E,2002.0
12918,65.0,,T,2004.0
12919,76.0,6.7,,2014.0
12920,66.0,5.4,E10+,2015.0
12921,,7.5,E,2008.0
12923,79.0,8.7,T,2015.0
12924,,,E,2010.0
12925,,,,2016.0
12926,67.0,,E,2008.0
12931,59.0,,E10+,2006.0
12932,,4.0,E10+,2015.0
12944,,,,2015.0
12945,67.0,7.8,M,2016.0
12947,55.0,9.0,E,2002.0
12949,,,T,2008.0
12950,75.0,,E,2000.0
12951,,,E,2011.0
12952,,10.0,E,2004.0
12959,,,E,2007.0
12966,,,E,2011.0
12969,43.0,8.0,,2016.0
12970,81.0,8.6,E,2006.0
12972,36.0,,E,2010.0
12974,59.0,,E,2008.0
12975,67.0,7.3,E,2009.0
12978,,,E,2012.0
12980,,,E10+,2013.0
12981,57.0,,E,2009.0
12982,61.0,,T,2004.0
12983,51.0,,E,2000.0
12985,82.0,7.0,T,2012.0
12986,42.0,5.6,T,2015.0
12987,,,E,2011.0
12989,,,E,2009.0
12992,62.0,7.2,T,2002.0
12994,60.0,7.9,T,2007.0
12995,75.0,,T,2005.0
12996,,,E,2010.0
12999,57.0,7.8,E,2004.0
13002,,,,2010.0
13003,46.0,,E,2009.0
13005,62.0,5.7,E,2015.0
13008,,,E10+,2011.0
13012,46.0,,E,2002.0
13015,50.0,3.4,T,2011.0
13017,54.0,,T,2004.0
13018,,,E,2009.0
13019,65.0,3.9,T,2010.0
13022,46.0,,E,2009.0
13030,,1.1,E,2007.0
13034,,,E,2006.0
13035,74.0,,E,2004.0
13036,69.0,,E,2002.0
13037,,3.4,T,2016.0
13038,,7.5,M,2014.0
13041,64.0,,E,2005.0
14512,55.0,6.1,E,2013.0
14513,,7.8,E,2007.0
14515,79.0,8.0,E,2011.0
14519,67.0,8.9,E10+,2006.0
14522,67.0,,T,2003.0
14523,77.0,6.6,E,2010.0
14525,,7.1,E10+,2013.0
14529,88.0,8.8,M,2012.0
14530,43.0,,E10+,2014.0
14536,73.0,8.3,E10+,2009.0
14542,66.0,6.5,T,2012.0
14543,,,,2015.0
14545,56.0,,T,2005.0
14547,,,E,2010.0
14552,68.0,,E,2001.0
14554,60.0,,E,2004.0
14555,86.0,8.8,T,2003.0
14556,,,E,2004.0
14557,48.0,6.2,T,2009.0
14559,,,E,2004.0
14560,65.0,,E10+,2008.0
14561,,,E,2000.0
14562,60.0,6.1,T,2007.0
14566,70.0,,E,2003.0
14567,72.0,8.1,,2013.0
14569,,7.0,T,2016.0
14572,,,E,2005.0
14575,,,E10+,2010.0
14579,81.0,6.7,T,2012.0
14580,52.0,7.5,M,2006.0
14582,58.0,,E,2007.0
14584,,,E,2010.0
14589,68.0,8.5,T,2006.0
14592,73.0,9.2,T,2016.0
14595,72.0,8.4,T,2005.0
14598,,,E,2008.0
14600,46.0,4.0,E,2004.0
14603,,,E,2010.0
14604,,7.2,E,2015.0
14605,56.0,8.5,T,2004.0
14609,57.0,,T,2003.0
14612,57.0,,E,2006.0
14618,62.0,,E,2005.0
14620,,,E,2009.0
14631,67.0,8.9,E10+,2006.0
14637,43.0,6.4,E,2007.0
14641,74.0,,E,2006.0
14643,83.0,7.7,M,2014.0
14653,59.0,7.8,E,2014.0
14654,48.0,,E10+,2005.0
14659,77.0,6.6,E,2010.0
14668,67.0,8.9,E10+,2006.0
14670,,,T,2011.0
14674,,,E,2015.0
14685,77.0,6.7,T,2014.0
14688,,,E,2000.0
14697,76.0,8.4,T,2010.0
14699,53.0,4.0,E,2001.0
14702,43.0,2.3,T,2013.0
14703,58.0,,T,2002.0
14704,73.0,5.0,E10+,2008.0
14706,80.0,9.1,T,2003.0
14710,61.0,,E,2003.0
14715,,,E10+,2013.0
14717,,,T,2009.0
14720,,,E,2009.0
14724,,,E,2008.0
14728,,,E,2005.0
14733,39.0,6.4,M,2009.0
14738,76.0,,T,2005.0
14739,71.0,,T,2002.0
14740,,,E,2009.0
14742,96.0,8.9,M,2005.0
14744,26.0,,E,2009.0
14749,,,T,2003.0
14750,70.0,6.1,E10+,2005.0
14751,65.0,,E,2005.0
14754,65.0,3.9,T,2010.0
14755,,,,2015.0
14759,47.0,6.4,,2016.0
14760,,,,2016.0
14761,,3.0,E,2013.0
14764,,,E,2007.0
14765,,,T,
14766,,7.3,T,2014.0
14768,57.0,,E,2003.0
14770,,,,2016.0
14776,68.0,,E,2002.0
14777,41.0,2.5,E10+,2011.0
14779,82.0,8.3,,2012.0
14784,45.0,,E10+,2006.0
14786,,,E,2010.0
14788,49.0,,E,2003.0
14791,73.0,7.8,E,2012.0
14793,73.0,6.0,E,2011.0
14798,70.0,,E,2003.0
14801,61.0,7.9,T,2010.0
14802,62.0,8.0,E,2003.0
14805,81.0,7.8,E,2008.0
14807,,,E10+,2006.0
14808,55.0,,E,2008.0
14813,47.0,,E,2005.0
14814,,,M,2001.0
14823,56.0,8.5,T,2004.0
14827,,8.2,,
14831,,,,2016.0
14832,70.0,,T,2011.0
14833,66.0,,E,2001.0
14837,54.0,,T,2011.0
14840,,,T,2013.0
14841,83.0,8.7,M,2015.0
14842,,8.8,E,2015.0
14843,,,E,2008.0
14845,,,E,2009.0
14851,,,,2016.0
14852,82.0,7.2,T,2008.0
14853,66.0,,E,2006.0
14854,,,E10+,2010.0
14857,94.0,8.8,T,2000.0
14860,55.0,6.7,T,2004.0
14861,45.0,,,2016.0
14867,72.0,6.8,T,2015.0
14868,82.0,8.2,T,2007.0
14869,,,M,2016.0
14872,,8.4,T,2016.0
14873,,,,2016.0
14874,62.0,,E,
14877,39.0,,E,2008.0
14885,69.0,8.0,T,2016.0
14886,,,E,2008.0
14888,,5.3,E10+,2014.0
14896,61.0,8.0,M,2014.0
14900,,,E,2009.0
14901,,,E,2007.0
14903,,,E,2005.0
14905,51.0,,E,2006.0
14906,,2.7,E,2003.0
14909,72.0,,E,2008.0
14910,,7.4,E,2016.0
14912,,1.2,M,2006.0
14916,31.0,,E10+,2009.0
14918,,,E,2010.0
14919,62.0,10.0,E,2004.0
14923,60.0,,E,2009.0
14926,,2.0,E,2008.0
14931,69.0,8.3,T,2005.0
14932,57.0,,E10+,2006.0
14937,,,E,2009.0
14939,71.0,7.4,T,2009.0
14942,,,E,2009.0
14943,,,E,2010.0
14944,,,,2016.0
14945,71.0,9.1,E,2001.0
14946,,7.9,,2014.0
14948,26.0,3.8,T,2001.0
14952,69.0,,E,2008.0
14953,73.0,,E,2003.0
14955,79.0,8.0,E,2011.0
14960,62.0,5.9,M,2013.0
14961,,,E,2010.0
14967,,,T,2012.0
14970,54.0,6.2,,2014.0
14972,,,E,2007.0
14977,,,E,2009.0
14979,,6.8,T,2015.0
14981,70.0,,M,2016.0
14983,49.0,6.0,E,2013.0
14985,84.0,8.7,M,2012.0
14989,78.0,6.5,T,2002.0
14990,54.0,,E,2011.0
14992,73.0,5.8,E,2010.0
14994,,,E,2013.0
14995,,8.0,M,2005.0
14997,64.0,,T,2002.0
15001,,,E,2004.0
15005,62.0,,E,2003.0
15007,,,E,2010.0
15011,,,E,2009.0
15012,80.0,8.5,T,2005.0
15016,,,E,2009.0
15018,,,E,2015.0
15021,,,E10+,2016.0
15022,,,E,2010.0
15026,67.0,8.9,E10+,2006.0
15029,,,E,2014.0
15030,,,T,2012.0
15031,,,E,2004.0
15033,68.0,6.3,T,2010.0
15034,,,,2012.0
15038,58.0,,E,2005.0
15049,50.0,5.9,M,2009.0
15050,53.0,,E,2004.0
15051,,8.2,T,2015.0
15053,,,E,2016.0
15062,,,E,2007.0
15063,76.0,6.9,E,2012.0
15068,66.0,,E10+,2005.0
15070,80.0,5.0,E,2002.0
15076,71.0,,E,2000.0
15081,91.0,9.4,T,2009.0
15083,,,E,2010.0
15085,,7.7,E,2016.0
15086,,,T,2009.0
15088,,,E,2006.0
13044,,,E,2011.0
13048,,,E,2011.0
13052,56.0,,E10+,2008.0
13053,75.0,8.7,M,2015.0
13056,72.0,8.9,E10+,2007.0
13057,,,T,2009.0
13058,,,E,2009.0
13066,,,E,2012.0
13068,77.0,8.6,,2011.0
13075,,,E,2010.0
13076,66.0,,E,2008.0
13078,69.0,6.7,M,2015.0
13079,64.0,7.4,T,2005.0
13080,67.0,7.1,E10+,2015.0
13081,,,E,2010.0
13083,71.0,8.7,E,2007.0
13088,69.0,,E,2002.0
13093,53.0,5.0,E,2009.0
13098,83.0,8.8,,
13101,59.0,,T,2001.0
13105,,,E,2005.0
13106,70.0,7.0,M,2011.0
13108,70.0,6.4,E,1998.0
13111,64.0,,T,2010.0
13112,45.0,,E,2009.0
13113,,,E10+,2016.0
13115,34.0,5.8,E,2016.0
13118,73.0,,E,2007.0
13120,43.0,7.5,E,2006.0
13122,49.0,,E,2003.0
13124,,,E,2009.0
13125,51.0,,E,2006.0
13133,84.0,,E,2002.0
13136,,5.9,E10+,2013.0
13137,68.0,,T,
13141,,,E,2008.0
13142,79.0,8.1,E,2008.0
13146,73.0,7.8,T,2005.0
13150,62.0,,E,2002.0
13152,54.0,7.5,T,2000.0
13153,55.0,,T,2000.0
13156,32.0,3.6,E,2000.0
13158,,,E,2012.0
13159,93.0,9.2,E,2001.0
13166,,,T,2011.0
13169,,7.0,,2015.0
13171,,9.5,E,2003.0
13173,79.0,7.9,T,2014.0
13176,68.0,7.8,T,2007.0
13178,70.0,,E,2002.0
13180,77.0,8.6,E,2011.0
13186,,,E,2011.0
13190,61.0,7.2,E,2004.0
13192,77.0,7.6,M,2014.0
13194,83.0,8.7,E10+,2012.0
13197,73.0,,E10+,2005.0
13202,66.0,8.1,E,2007.0
13204,44.0,,E,2008.0
13206,,,E,2009.0
13207,82.0,7.3,E10+,2007.0
13215,65.0,,M,2003.0
13217,,,E,2009.0
13218,67.0,8.9,E10+,2006.0
13219,,8.3,M,2014.0
13222,48.0,,E,2006.0
13224,,,,2016.0
13225,67.0,10.0,T,2004.0
13228,62.0,6.7,T,2003.0
13229,38.0,3.2,E,2008.0
13230,67.0,8.9,E10+,2006.0
13231,59.0,6.6,E,2011.0
13232,82.0,7.9,M,2016.0
13234,40.0,6.7,E,2004.0
13235,39.0,,E,2008.0
13239,,,E,2003.0
13241,,,E,2011.0
13242,52.0,,E,2004.0
13243,48.0,,E,2000.0
13248,49.0,,E10+,2008.0
13251,71.0,,E,2002.0
13255,93.0,7.1,E,2000.0
13257,44.0,,E10+,2005.0
13262,61.0,,T,2002.0
13263,52.0,6.5,T,2009.0
13264,54.0,,E,2007.0
13267,55.0,7.5,E,2006.0
13271,59.0,,E,2005.0
13272,61.0,6.2,E10+,2006.0
13273,56.0,,E,2006.0
13276,77.0,6.6,E,2010.0
13277,45.0,,T,2010.0
13282,80.0,9.0,T,2000.0
13289,,,E,2010.0
13293,68.0,,E,2009.0
13298,54.0,,T,2005.0
13304,68.0,,E10+,
13310,66.0,7.7,E,2006.0
13314,,,T,2005.0
13320,60.0,,E,2004.0
13323,72.0,,T,2003.0
13324,46.0,6.3,E10+,2009.0
13325,,5.5,T,2008.0
13326,,,E,2011.0
13328,76.0,7.7,E,2007.0
13333,,,E,2008.0
13334,57.0,,E,2001.0
13339,58.0,,E,2002.0
13340,82.0,,E,2002.0
13344,59.0,,T,2004.0
13345,72.0,7.9,E10+,2013.0
13346,,,E,2012.0
13348,,,E,2009.0
13353,54.0,,E,2005.0
13354,52.0,7.2,T,2007.0
13361,,,E,2011.0
13364,40.0,3.8,E10+,2013.0
13366,70.0,,E,2006.0
13368,61.0,5.6,E,2012.0
13369,,,E,2010.0
13371,67.0,7.9,M,2014.0
13372,75.0,7.5,E,2007.0
13373,,,T,2016.0
13380,,0.3,E,2007.0
13382,66.0,,T,2003.0
13383,,,E,2010.0
13387,46.0,,T,2006.0
13389,72.0,7.4,M,2013.0
13390,84.0,8.7,M,2004.0
13393,85.0,8.1,M,1997.0
13394,,,E,2008.0
13396,,,E,2007.0
13399,54.0,,E,2003.0
13400,,,E,2009.0
13401,55.0,,E,2006.0
13404,49.0,,T,2006.0
13405,,6.3,E10+,2013.0
13410,,,E10+,2007.0
13415,83.0,8.0,M,2014.0
13418,56.0,,T,2002.0
13421,65.0,6.7,M,2004.0
13422,37.0,,T,2002.0
13424,,,E,2005.0
13425,73.0,,E10+,2016.0
13429,61.0,8.0,M,2008.0
13434,76.0,8.4,T,2015.0
13435,76.0,8.8,E,2000.0
13436,,,E10+,2016.0
13445,53.0,,E,2009.0
13447,71.0,7.4,T,2008.0
13448,72.0,,E,2009.0
13452,,,E,2010.0
13453,74.0,7.1,M,2013.0
13454,72.0,10.0,E,2010.0
13459,48.0,6.4,T,2001.0
13461,,,T,2010.0
13462,68.0,8.1,E,2006.0
13463,,,E,2007.0
13469,,9.6,E,2008.0
13473,79.0,,E,2003.0
13474,,,E,2012.0
13478,,,E,2011.0
13479,31.0,0.5,T,2004.0
13482,61.0,7.9,T,2009.0
13484,82.0,8.9,M,2016.0
13485,,,E,2009.0
13486,75.0,7.6,E10+,2016.0
13488,,,E,2010.0
13491,71.0,7.8,T,2011.0
13493,61.0,,E,2006.0
13494,77.0,8.1,E10+,2006.0
13496,92.0,8.0,E,2009.0
13497,73.0,8.8,T,2005.0
13498,67.0,,E,2008.0
13502,,,E10+,2008.0
13505,81.0,9.3,T,2007.0
13506,69.0,7.5,E10+,2008.0
13507,,,E,2011.0
13508,,,E,2008.0
13509,46.0,,T,2006.0
13514,,,E,2010.0
13515,,,E,2015.0
13516,,,E,2005.0
13517,,7.5,T,2009.0
13522,71.0,8.7,E,2007.0
13524,,,E,2008.0
13526,,,E,2011.0
13530,,,E,2010.0
13531,,,E,2010.0
13532,64.0,6.7,E,2008.0
13540,,,E,2011.0
13541,,,E,2004.0
13542,65.0,,T,2002.0
13545,,,E,2009.0
13546,,8.3,T,2004.0
13548,58.0,,E,2008.0
13553,51.0,,E,2005.0
13557,71.0,8.6,T,2003.0
13562,80.0,7.3,E,2011.0
13564,,,E,1999.0
13566,68.0,,E10+,2007.0
13567,56.0,7.3,E10+,2008.0
13570,,,E,2014.0
13573,,,E,2011.0
13576,61.0,,M,2004.0
13577,43.0,,E,2003.0
13581,73.0,8.2,T,2004.0
13582,,,E,2010.0
13583,48.0,,E10+,2006.0
13584,,,E,2009.0
13586,60.0,,T,2004.0
13587,,,E10+,2005.0
13591,54.0,,T,2011.0
13592,,,E,2007.0
13593,59.0,7.3,T,2009.0
13599,60.0,,E,2002.0
13601,,8.9,T,2001.0
13603,72.0,7.6,E,2007.0
13607,67.0,8.6,T,2002.0
13614,,7.9,E,2011.0
13615,83.0,7.8,E10+,2014.0
13617,,,T,2016.0
13618,54.0,,E,2004.0
13621,67.0,7.4,M,2004.0
13622,,,E,2009.0
13625,,,E,2011.0
13626,,8.4,M,2014.0
13628,78.0,5.0,E,2002.0
13629,53.0,,T,2003.0
13634,55.0,6.0,T,2009.0
13639,,,T,2015.0
13640,71.0,7.3,E,2012.0
13644,,5.9,E10+,2015.0
13645,,,E10+,2009.0
13648,43.0,,E,2008.0
13649,,,T,2011.0
13650,63.0,6.7,E10+,2015.0
13652,,,E10+,2007.0
13653,,,T,2011.0
13655,,,E,2008.0
13656,68.0,,E,2002.0
13659,,,E,2010.0
13660,74.0,8.2,M,2002.0
13663,67.0,8.9,E10+,2006.0
13665,88.0,6.6,E,2002.0
13666,66.0,,E,2001.0
13670,74.0,7.4,T,2012.0
13672,,,,2014.0
13674,67.0,,E,2003.0
13678,76.0,,E,2003.0
13680,,6.7,E,2005.0
13681,70.0,6.5,E10+,2009.0
13682,,0.0,E,2008.0
13686,68.0,8.1,E,2006.0
13687,69.0,7.5,T,2005.0
13692,,,T,2011.0
13696,,5.7,E,2012.0
13697,57.0,7.0,E10+,2007.0
13701,49.0,,E,2009.0
13704,56.0,,E,2008.0
13706,68.0,,E,2001.0
13710,,,E,2009.0
13715,67.0,7.8,M,2016.0
13718,,,E,2008.0
13719,79.0,5.9,E10+,2015.0
13720,56.0,7.3,E10+,2008.0
13724,,,E,
13725,29.0,3.4,T,2011.0
13726,,,E,2011.0
13728,71.0,8.6,E,2005.0
13730,,,E10+,2010.0
13736,38.0,3.4,T,2001.0
13737,77.0,6.6,E,2010.0
13740,47.0,,E,2006.0
13744,78.0,8.0,,2016.0
13746,61.0,,T,2004.0
13749,61.0,,T,2005.0
13751,,,M,2016.0
13752,,,E,2012.0
13755,,,E,2010.0
13756,,,T,2008.0
13759,,,E,2007.0
13772,,,E,2012.0
13774,,,E10+,2009.0
13777,,,E,2007.0
13781,87.0,7.8,E,2008.0
13782,,,E,2015.0
13784,70.0,6.0,T,2002.0
13785,,,M,2012.0
13790,75.0,7.5,M,2005.0
13791,90.0,7.6,T,2001.0
13792,81.0,7.8,E,2003.0
13795,34.0,,E10+,2010.0
13799,93.0,9.2,E,2001.0
13800,41.0,,E,2000.0
13801,69.0,,E,2000.0
13803,86.0,8.1,M,1998.0
13806,65.0,8.1,T,2001.0
13808,65.0,,T,2002.0
13813,,,E,2010.0
13814,78.0,8.4,T,2001.0
13819,63.0,6.3,E,2006.0
13823,72.0,,E,2009.0
13824,73.0,8.9,T,2009.0
13825,63.0,6.6,T,2007.0
13826,43.0,4.7,E10+,2011.0
13828,44.0,,E,2002.0
13829,86.0,7.7,T,2015.0
13830,,,E,2008.0
13831,65.0,,E,2008.0
13838,42.0,,T,2003.0
13839,68.0,7.0,E,2008.0
13840,,,E,2007.0
13842,64.0,6.8,T,2004.0
13845,,,E,2010.0
13847,,,E,2009.0
13849,35.0,,E,2006.0
13850,73.0,,T,2000.0
13851,40.0,6.5,M,2013.0
13852,,,E,2009.0
13853,77.0,6.6,E,2010.0
13857,55.0,,E,2006.0
13858,92.0,8.6,T,2011.0
13859,45.0,7.0,T,
13864,,,E,2013.0
13865,54.0,,T,2003.0
13866,82.0,7.4,E,2008.0
13869,77.0,5.0,E,2003.0
13870,59.0,,E,2009.0
13874,,,E,2008.0
13876,73.0,8.2,T,2016.0
13878,77.0,8.3,E,2011.0
13880,70.0,7.1,E,2013.0
13881,71.0,7.5,E10+,2007.0
13882,94.0,8.8,T,2000.0
13883,,,E,2002.0
13888,58.0,5.7,M,2010.0
13891,,7.4,T,2015.0
